test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_mod,besu,MOD,presets[arithmetic_mod_bits],110,101.64799535033072,0.001,0.8602136226855742,0.8589193043771073,1.5618667864184927e-05,0.001,1.434070399700711e-05,1.68866021788572e-05,255,,,,,,,,,,,,,,
test_mod,geth,MOD,presets[arithmetic_mod_bits],165,72.21945405965018,0.001,0.845024277460387,0.844073506156463,1.0496990547833442e-05,0.001,9.770064498132119e-06,1.1197404204247618e-05,255,,,,,,,,,,,,,,
test_mod,nethermind,MOD,presets[arithmetic_mod_bits],44,46.762653789525416,0.001,0.9671391177808795,0.9663567158232813,1.0927635001867107e-05,0.001,1.0285095864579847e-05,1.1585775253846686e-05,255,,,,,,,,,,,,,,
test_mod,reth,MOD,presets[arithmetic_mod_bits],11,61.63281759719641,0.045,0.8207137898089655,0.8007930997877394,8.287504506526101e-06,0.001,5.916658209934232e-06,1.0752003999305154e-05,255,,,,,,,,,,,,,,
test_mod,besu,MOD,presets[arithmetic_mod_bits],110,95.34996820864038,0.001,0.8547935314205519,0.8534490270818533,1.535201152914191e-05,0.001,1.4064437211903987e-05,1.667858697846001e-05,63,,,,,,,,,,,,,,
test_mod,geth,MOD,presets[arithmetic_mod_bits],165,65.19242828748774,0.001,0.829524470353811,0.8284786082087424,8.119029956385837e-06,0.001,7.523089238618216e-06,8.731352635561603e-06,63,,,,,,,,,,,,,,
test_mod,nethermind,MOD,presets[arithmetic_mod_bits],44,34.024683070842826,0.001,0.8500212689281706,0.8464503467597937,7.216225295751145e-06,0.001,6.659685591675199e-06,8.05884795227526e-06,63,,,,,,,,,,,,,,
test_mod,reth,MOD,presets[arithmetic_mod_bits],11,66.42608144528174,0.008,0.8606857568715813,0.8452063965239792,5.95358443962065e-06,0.001,4.845512363120962e-06,7.175969700453885e-06,63,,,,,,,,,,,,,,
test_mod,besu,SMOD,presets[arithmetic_smod_bits],110,136.762490317884,0.001,0.8602748820630557,0.8589811309710469,2.141698035684631e-05,0.001,1.9645816843853282e-05,2.318580204443448e-05,127,,,,,,,,,,,,,,
test_mod,geth,SMOD,presets[arithmetic_smod_bits],165,91.78143995091773,0.001,0.8325955871100388,0.8315685661720635,1.2097539974622253e-05,0.001,1.1142314101549928e-05,1.3038944287215357e-05,127,,,,,,,,,,,,,,
